id,src,month,day,name_cn,name_native,name_romaji,alt_names,types,ptype,work,work_cn,work_year,heat,fav,votes,collects,nsfw,thumb,image,alts,palette,bgm_id,url_al,url_bgm,url_vndb
bgm-bgm37810,bangumi,3,11,歌露儿·普莱斯,Chloe Price,Chloe Elizabeth Price,克洛伊·普莱斯 / Chloe,Galgame,Galgame,Life is Strange,奇异人生,2015,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/d3/d8/37810_crt_1dp3v.jpg,https://lain.bgm.tv/pic/crt/l/d3/d8/37810_crt_1dp3v.jpg,,,37810,,https://bgm.tv/character/37810,
bgm-bgm4876,bangumi,3,16,乃木流架,乃木流架,Nogi Ruka,,动画,动画,学園アリス,爱丽丝学园,2004,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/77/bd/4876_crt_anidb.jpg,https://lain.bgm.tv/pic/crt/l/77/bd/4876_crt_anidb.jpg,,,4876,,https://bgm.tv/character/4876,
bgm-bgm23851,bangumi,3,16,夕云,夕雲,Yūgumo,夕云号驱逐舰,游戏,游戏,艦隊これくしょん-艦これ-,舰队Collection,2013,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/fd/5a/23851_crt_GObR5.jpg?r=1579415345,https://lain.bgm.tv/pic/crt/l/fd/5a/23851_crt_GObR5.jpg?r=1579415345,,,23851,,https://bgm.tv/character/23851,
bgm-bgm107497,bangumi,3,17,温蒂·佐藤,ウェンディ・サトー,Wendy Sato,,动画,动画,HIGH CARD,至高之牌,2023,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/f8/05/107497_crt_x247a.jpg?r=1667308032,https://lain.bgm.tv/pic/crt/l/f8/05/107497_crt_x247a.jpg?r=1667308032,,,107497,,https://bgm.tv/character/107497,
bgm-bgm18694,bangumi,3,18,七月诗音,七月詩音,Nanatsuki shion,,Galgame,Galgame,クロウカシス 七憑キノ贄,白雪～七凭之祭～,2009,14,0,0,14,1,https://lain.bgm.tv/r/400/pic/crt/l/0e/0a/18694_crt_116BC.jpg,https://lain.bgm.tv/pic/crt/l/0e/0a/18694_crt_116BC.jpg,https://storage.moegirl.org.cn/moegirl/commons/1/1a/Nanatsuki_shion.png,,18694,,https://bgm.tv/character/18694,
al57365,anilist,3,20,,水谷隆也,Takaya Mizutani,,动画|漫画,动画,となりの怪物くん,邻座的怪同学,2012,14,14,0,0,,https://s4.anilist.co/file/anilistcdn/character/medium/b57365-0VRRlxv3cAbK.jpg,https://s4.anilist.co/file/anilistcdn/character/large/b57365-0VRRlxv3cAbK.jpg,,,,https://anilist.co/character/57365,,
bgm-bgm66363,bangumi,3,27,樱树米莉亚,桜樹みりあ,,米莉亚 / 桜樹みりあ（ゲーム部プロジェクト） / アホピンク,动画,动画,バーチャルさんはみている,虚拟小姐在看着你,2019,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/38/d9/66363_crt_sTsCW.jpg?r=1538052933,https://lain.bgm.tv/pic/crt/l/38/d9/66363_crt_sTsCW.jpg?r=1538052933,,,66363,,https://bgm.tv/character/66363,
bgm-bgm9064,bangumi,3,28,风见准人,風見ハヤト,Kazami Hayato,,动画,动画,新世紀GPXサイバーフォーミュラSIN,高智能方程式：SIN,1998,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/6e/3a/9064_crt_anidb.jpg,https://lain.bgm.tv/pic/crt/l/6e/3a/9064_crt_anidb.jpg,,,9064,,https://bgm.tv/character/9064,
bgm-bgm132776,bangumi,3,30,,希格雯,Sigewinne,,游戏,游戏,原神,原神,2020,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/da/d7/132776_crt_KCIXG.jpg?r=1713783453,https://lain.bgm.tv/pic/crt/l/da/d7/132776_crt_KCIXG.jpg?r=1713783453,https://storage.moegirl.org.cn/moegirl/commons/6/6e/%E5%8E%9F%E7%A5%9E_%E5%B8%8C%E6%A0%BC%E9%9B%AF.jpg!/fw/480/watermark/url/L21vZWdpcmwvd2F0ZXJtYXJrLnBuZw==/align/southeast/margin/10x10/opacity/50?v=20240422102409|https://storage.moegirl.org.cn/moegirl/commons/6/6e/%E5%8E%9F%E7%A5%9E_%E5%B8%8C%E6%A0%BC%E9%9B%AF.jpg,,132776,,https://bgm.tv/character/132776,
bgm-bgm67271,bangumi,3,31,南户唯,南戸唯,Minamito Yui,,动画|漫画,漫画,いちご100%,草莓100%,2002,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/03/a6/67271_crt_00Y60.jpg?r=1542536274,https://lain.bgm.tv/pic/crt/l/03/a6/67271_crt_00Y60.jpg?r=1542536274,,,67271,,https://bgm.tv/character/67271,
al155683,anilist,4,1,巴力,バール,Baal,Raikou (雷皇) / Thunder Lord / Ani-sama (兄様),动画|漫画,动画,魔入りました！入間くん,入间同学入魔了,2019,14,14,0,1,,https://lain.bgm.tv/r/400/pic/crt/l/45/25/77380_crt_fCFLC.jpg,https://lain.bgm.tv/pic/crt/l/45/25/77380_crt_fCFLC.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b155683-4bRpLoXWpaTF.png|https://s4.anilist.co/file/anilistcdn/character/large/b155683-4bRpLoXWpaTF.png,,77380,https://anilist.co/character/155683,https://bgm.tv/character/77380,
bgm-bgm85872,bangumi,4,2,伊东闲,伊東閑,Itou Shizu,,动画,动画,アサルトリリィ BOUQUET,突击莉莉 BOUQUET,2020,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/94/81/85872_crt_ZhZk4.jpg?r=1605921510,https://lain.bgm.tv/pic/crt/l/94/81/85872_crt_ZhZk4.jpg?r=1605921510,,,85872,,https://bgm.tv/character/85872,
bgm-bgm29655,bangumi,4,2,贞冢奈绪,貞塚ナオ,Sadatsuka nao,鍋の前の魔女（ボイリング・ウィッチ）,动画|漫画,动画,食戟のソーマ,食戟之灵,2015,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/da/7e/29655_crt_IR4qd.jpg?r=1440839938,https://lain.bgm.tv/pic/crt/l/da/7e/29655_crt_IR4qd.jpg?r=1440839938,,,29655,,https://bgm.tv/character/29655,
bgm-bgm115743,bangumi,4,7,,迪希雅,Dehya,炽鬃之狮,游戏,游戏,原神,原神,2020,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/bf/08/115743_crt_654wP.jpg?r=1674107893,https://lain.bgm.tv/pic/crt/l/bf/08/115743_crt_654wP.jpg?r=1674107893,https://storage.moegirl.org.cn/moegirl/commons/1/1d/%E5%8E%9F%E7%A5%9E%E8%BF%AA%E5%B8%8C%E9%9B%85.jpg!/fw/480/watermark/url/L21vZWdpcmwvd2F0ZXJtYXJrLnBuZw==/align/southeast/margin/10x10/opacity/50?v=20230116104046|https://storage.moegirl.org.cn/moegirl/commons/1/1d/%E5%8E%9F%E7%A5%9E%E8%BF%AA%E5%B8%8C%E9%9B%85.jpg,,115743,,https://bgm.tv/character/115743,
bgm-bgm60529,bangumi,4,11,目白赖恩,メジロライアン,Mejiro Ryan,目白韦仁,动画|游戏,动画,ウマ娘 プリティーダービー Season 2,赛马娘 Pretty Derby 第二季,2021,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/b1/81/60529_crt_d2yyY.jpg,https://lain.bgm.tv/pic/crt/l/b1/81/60529_crt_d2yyY.jpg,https://static.wikia.nocookie.net/umamusume/images/d/d7/Mejiro_Ryan_%28Main%29.png/revision/latest/scale-to-width-down/262?cb=20240731192544|https://static.wikia.nocookie.net/umamusume/images/d/d7/Mejiro_Ryan_%28Main%29.png/revision/latest?cb=20240731192544,,60529,,https://bgm.tv/character/60529,
bgm-bgm99211,bangumi,4,11,,闲云,Xianyun,留云借风真君 / Cloud Retainer / 留雲借風真君 / りゅううんしゃくふうしんくん,游戏,游戏,原神,原神,2020,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/0e/c9/99211_crt_sdo1G.jpg?r=1703004597,https://lain.bgm.tv/pic/crt/l/0e/c9/99211_crt_sdo1G.jpg?r=1703004597,https://storage.moegirl.org.cn/moegirl/commons/c/ca/%E9%97%B2%E4%BA%91.jpg!/fw/480/watermark/url/L21vZWdpcmwvd2F0ZXJtYXJrLnBuZw==/align/southeast/margin/10x10/opacity/50?v=20231218100112|https://storage.moegirl.org.cn/moegirl/commons/c/ca/%E9%97%B2%E4%BA%91.jpg,,99211,,https://bgm.tv/character/99211,
bgm-bgm61959,bangumi,4,23,安藤丽奈,安藤レナ,Andou Rena,安藤玲奈 / 安藤蕾娜,动画,动画,ガールズ＆パンツァー 最終章 第4話,少女与战车 最终章 第4话,2024,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/f9/09/61959_crt_5K7Op.jpg,https://lain.bgm.tv/pic/crt/l/f9/09/61959_crt_5K7Op.jpg,,,61959,,https://bgm.tv/character/61959,
bgm-bgm77472,bangumi,4,25,铃兰,ブルーベル,Bluebell,鈴蘭,动画,动画,家庭教師ヒットマンREBORN!,家庭教师HITMAN REBORN!,2006,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/8d/85/77472_crt_fyfHa.jpg?r=1653726932,https://lain.bgm.tv/pic/crt/l/8d/85/77472_crt_fyfHa.jpg?r=1653726932,,,77472,,https://bgm.tv/character/77472,
bgm-bgm18628,bangumi,4,25,弘世堇,弘世堇,Hirose Sumire,老板娘,动画|漫画,动画,咲-Saki-,天才麻将少女,2009,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/81/ec/18628_crt_616rg.jpg?r=1603943605,https://lain.bgm.tv/pic/crt/l/81/ec/18628_crt_616rg.jpg?r=1603943605,,,18628,,https://bgm.tv/character/18628,
bgm-bgm78097,bangumi,4,25,琴叶葵,琴葉葵,Kotonoha Aoi,,游戏,游戏,鬼斬,鬼斩,2013,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/3c/0f/78097_crt_5zF5I.jpg?r=1594489785,https://lain.bgm.tv/pic/crt/l/3c/0f/78097_crt_5zF5I.jpg?r=1594489785,,,78097,,https://bgm.tv/character/78097,
al5749,anilist,5,5,川村幸子,川村幸子,Sachiko Kawamura,,动画|漫画|Galgame,动画,NANA-ナナ-,NANA ～世上的另一个我～,2006,14,14,0,2,,https://lain.bgm.tv/r/400/pic/crt/l/88/ed/27596_crt_akkkY.jpg,https://lain.bgm.tv/pic/crt/l/88/ed/27596_crt_akkkY.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/5749.jpg|https://s4.anilist.co/file/anilistcdn/character/large/5749.jpg,,27596,https://anilist.co/character/5749,https://bgm.tv/character/27596,
bgm-bgm91373,bangumi,5,5,凪咲,なぎさ,nagisa,渚,游戏,游戏,碧蓝航线,碧蓝航线,2017,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/49/94/91373_crt_8Qbyy.jpg?r=1659498101,https://lain.bgm.tv/pic/crt/l/49/94/91373_crt_8Qbyy.jpg?r=1659498101,,,91373,,https://bgm.tv/character/91373,
bgm-bgm148056,bangumi,5,13,东由宇,東ゆう,,,动画|漫画,动画,トラペジウム,四重星,2024,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/3b/41/148056_crt_RD7mM.jpg,https://lain.bgm.tv/pic/crt/l/3b/41/148056_crt_RD7mM.jpg,,,148056,,https://bgm.tv/character/148056,
bgm-bgm106151,bangumi,5,15,叶山阳和,葉山陽和,Hayama Hiyori,,动画,动画,Extreme Hearts,极限之心,2022,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/fa/62/106151_crt_7kk4Z.jpg?r=1658268483,https://lain.bgm.tv/pic/crt/l/fa/62/106151_crt_7kk4Z.jpg?r=1658268483,,,106151,,https://bgm.tv/character/106151,
bgm-bgm208463,bangumi,5,20,小日向梦,小日向夢,,,动画|漫画,动画,ポンコツ風紀委員とスカート丈が不適切なJKの話,木头风纪委员和迷你裙JK的故事,2026,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/ff/3f/208463_crt_h2hz7.jpg,https://lain.bgm.tv/pic/crt/l/ff/3f/208463_crt_h2hz7.jpg,,,208463,,https://bgm.tv/character/208463,
bgm-bgm149128,bangumi,5,21,镝矢惣助,鏑矢惣助,,,动画|漫画,动画,変人のサラダボウル,怪人的沙拉碗,2024,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/e6/2a/149128_crt_3aB4F.jpg?r=1703419984,https://lain.bgm.tv/pic/crt/l/e6/2a/149128_crt_3aB4F.jpg?r=1703419984,,,149128,,https://bgm.tv/character/149128,
bgm-bgm109439,bangumi,5,27,也文摄辉,ヤマニンゼファー,Yamanin Zephyr,也文攝輝,动画|游戏,动画,ウマ娘 プリティーダービー 新時代の扉,赛马娘 Pretty Derby 新时代之门,2024,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/5e/f7/109439_crt_0nOV4.jpg,https://lain.bgm.tv/pic/crt/l/5e/f7/109439_crt_0nOV4.jpg,https://static.wikia.nocookie.net/umamusume/images/1/1e/Yamanin_Zephyr_%28Main%29.png/revision/latest/scale-to-width-down/270?cb=20240731204921|https://static.wikia.nocookie.net/umamusume/images/1/1e/Yamanin_Zephyr_%28Main%29.png/revision/latest?cb=20240731204921,,109439,,https://bgm.tv/character/109439,
bgm-bgm66008,bangumi,5,30,入间铳兔,入間銃兎,Jyuto Iruma,45 Rabbit（フォーティファイブ ラビット）,漫画|游戏,游戏,ヒプノシスマイク -Alternative Rap Battle-,催眠麦克风 -Alternative Rap Battle-,2020,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/8a/ae/66008_crt_MpNmg.jpg?r=1536589207,https://lain.bgm.tv/pic/crt/l/8a/ae/66008_crt_MpNmg.jpg?r=1536589207,https://storage.moegirl.org.cn/moegirl/commons/4/4d/Yokohama_02_vsl_speaker.png!/fw/480/watermark/url/L21vZWdpcmwvd2F0ZXJtYXJrLnBuZw==/align/southeast/margin/10x10/opacity/50?v=20201004040927|https://storage.moegirl.org.cn/moegirl/commons/4/4d/Yokohama_02_vsl_speaker.png,,66008,,https://bgm.tv/character/66008,
bgm-bgm72236,bangumi,6,1,鹤,瑞鹤,IJN Zuikaku/ Zuikaku,翔鹤级航空母舰二号舰,动画|游戏,游戏,碧蓝航线,碧蓝航线,2017,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/cc/11/72236_crt_NFo72.jpg?r=1571110607,https://lain.bgm.tv/pic/crt/l/cc/11/72236_crt_NFo72.jpg?r=1571110607,https://storage.moegirl.org.cn/moegirl/commons/6/64/%E5%9B%9B%E5%A8%83%E4%BB%99%E9%B9%A4.png!/fw/480/watermark/url/L21vZWdpcmwvd2F0ZXJtYXJrLnBuZw==/align/southeast/margin/10x10/opacity/50?v=20170427154412|https://storage.moegirl.org.cn/moegirl/commons/6/64/%E5%9B%9B%E5%A8%83%E4%BB%99%E9%B9%A4.png,,72236,,https://bgm.tv/character/72236,
bgm-bgm2756,bangumi,6,2,二条乃梨子,二条乃梨子,Noriko Nijyo,,动画,动画,マリア様がみてる 3rdシーズン,圣母在上 第3季,2006,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/be/5c/2756_crt_0pZ0O.jpg?r=1464885968,https://lain.bgm.tv/pic/crt/l/be/5c/2756_crt_0pZ0O.jpg?r=1464885968,,,2756,,https://bgm.tv/character/2756,
bgm-bgm1108,bangumi,6,6,片瀬志麻,片瀬志麻,Katase Shima,,动画,动画,宇宙のステルヴィア,宇宙星路,2003,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/7d/63/1108_crt_yMvFU.jpg?r=1588177344,https://lain.bgm.tv/pic/crt/l/7d/63/1108_crt_yMvFU.jpg?r=1588177344,,,1108,,https://bgm.tv/character/1108,
bgm-bgm179655,bangumi,6,7,爱芮,爱芮,Aria,,动画|游戏,游戏,绝区零,绝区零,2024,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/26/30/179655_crt_9Qm9D.jpg,https://lain.bgm.tv/pic/crt/l/26/30/179655_crt_9Qm9D.jpg,https://static.wikia.nocookie.net/zenless-zone-zero/images/0/0b/Agent_Aria_Portrait.png/revision/latest/scale-to-width-down/291?cb=20260102062809|https://static.wikia.nocookie.net/zenless-zone-zero/images/0/0b/Agent_Aria_Portrait.png/revision/latest?cb=20260102062809,,179655,,https://bgm.tv/character/179655,
bgm-bgm103879,bangumi,6,7,嘉蒂丝·卡特尼普,キャンディス・キャットニップ,Candice Catnipp,Candy,动画|漫画,动画,BLEACH 千年血戦篇,死神 千年血战篇,2022,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/ec/c3/103879_crt_T8i8c.jpg,https://lain.bgm.tv/pic/crt/l/ec/c3/103879_crt_T8i8c.jpg,,,103879,,https://bgm.tv/character/103879,
bgm-bgm36285,bangumi,6,7,松田亚利沙,松田亜利沙,Matsuda Arisa,,漫画,漫画,THE IDOLM@STER,偶像大师,2013,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/47/46/36285_crt_P5l9p.jpg,https://lain.bgm.tv/pic/crt/l/47/46/36285_crt_P5l9p.jpg,https://storage.moegirl.org.cn/moegirl/commons/f/f8/N_%E6%9D%BE%E7%94%B0%E4%BA%9C%E5%88%A9%E6%B2%99.png!/fw/480/watermark/url/L21vZWdpcmwvd2F0ZXJtYXJrLnBuZw==/align/southeast/margin/10x10/opacity/50?v=20181014212545|https://storage.moegirl.org.cn/moegirl/commons/f/f8/N_%E6%9D%BE%E7%94%B0%E4%BA%9C%E5%88%A9%E6%B2%99.png,,36285,,https://bgm.tv/character/36285,
bgm-bgm112491,bangumi,6,8,那智鞠绪,那智鞠緒,Nachi Mario,ナッチン,动画|漫画,漫画,メダリスト,金牌得主,2020,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/ae/0e/112491_crt_88zzc.jpg?r=1735227002,https://lain.bgm.tv/pic/crt/l/ae/0e/112491_crt_88zzc.jpg?r=1735227002,,,112491,,https://bgm.tv/character/112491,
bgm-bgm14673,bangumi,6,8,大谷由莉,大谷ゆり,Ootani Yuri,大谷百合,动画|漫画,动画,エイリアン9,校园外星人,2001,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/b5/5d/14673_crt_G9gM5.jpg,https://lain.bgm.tv/pic/crt/l/b5/5d/14673_crt_G9gM5.jpg,,,14673,,https://bgm.tv/character/14673,
bgm-bgm143188,bangumi,6,11,阳鬼,陽鬼,,,动画|漫画,动画,姫様“拷問”の時間です 第2期,公主大人“拷问”的时间到了 第二季,2026,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/61/2f/143188_crt_RqIg3.jpg?r=1699887970,https://lain.bgm.tv/pic/crt/l/61/2f/143188_crt_RqIg3.jpg?r=1699887970,,,143188,,https://bgm.tv/character/143188,
bgm-bgm6120,bangumi,6,12,柊美纪,柊みき,Hiiragi Miki,,动画|漫画,动画,らき☆すた,幸运星,2007,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/cf/a2/6120_crt_anidb.jpg,https://lain.bgm.tv/pic/crt/l/cf/a2/6120_crt_anidb.jpg,,,6120,,https://bgm.tv/character/6120,
al304810,anilist,6,13,劳伦·卡巴斯,ローレン・キャバス,Lauren Cabasse,,动画|漫画,动画,マッシュル-MASHLE-,物理魔法使马修,2023,14,14,0,2,,https://lain.bgm.tv/r/400/pic/crt/l/aa/ad/129316_crt_L8ZXk.jpg,https://lain.bgm.tv/pic/crt/l/aa/ad/129316_crt_L8ZXk.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b304810-zzSPVdx6a67g.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b304810-zzSPVdx6a67g.jpg,,129316,https://anilist.co/character/304810,https://bgm.tv/character/129316,
bgm-bgm61771,bangumi,6,14,琪雅蕾妮纳·贝隆,ツアレニーニャ・ベイロン,Tsuare,琪雅蕾,动画,动画,オーバーロードⅡ,OVERLORD 第二季,2018,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/13/80/61771_crt_P0LBL.jpg,https://lain.bgm.tv/pic/crt/l/13/80/61771_crt_P0LBL.jpg,,,61771,,https://bgm.tv/character/61771,
bgm-bgm38520,bangumi,6,15,藤原肇,藤原肇,Fujiwara Hajime,,动画|游戏,游戏,アイドルマスター シンデレラガールズ スターライトステージ,偶像大师 灰姑娘女孩 星光舞台,2015,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/68/98/38520_crt_aXTT8.jpg,https://lain.bgm.tv/pic/crt/l/68/98/38520_crt_aXTT8.jpg,https://storage.moegirl.org.cn/moegirl/commons/4/4f/Hajime0.jpg!/fw/480/watermark/url/L21vZWdpcmwvd2F0ZXJtYXJrLnBuZw==/align/southeast/margin/10x10/opacity/50?v=20221207160543|https://storage.moegirl.org.cn/moegirl/commons/4/4f/Hajime0.jpg,,38520,,https://bgm.tv/character/38520,
bgm-bgm23807,bangumi,6,15,那智,那智,Nachi,那智号巡洋舰,动画|游戏,游戏,艦隊これくしょん-艦これ-,舰队Collection,2013,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/e8/63/23807_crt_hlELf.jpg?r=1581006261,https://lain.bgm.tv/pic/crt/l/e8/63/23807_crt_hlELf.jpg?r=1581006261,,,23807,,https://bgm.tv/character/23807,
bgm-bgm6860,bangumi,6,16,,上杉和也,Uesugi Kazuya,,动画|漫画,漫画,タッチ,棒球英豪,1981,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/31/a6/6860_crt_anidb.jpg?r=1610523284,https://lain.bgm.tv/pic/crt/l/31/a6/6860_crt_anidb.jpg?r=1610523284,,,6860,,https://bgm.tv/character/6860,
bgm-bgm153970,bangumi,6,17,针谷佳穗,針谷佳穂,Hariya Kaho,,动画,动画,最終楽章 響け！ユーフォニアム 前編,最终乐章 吹响吧！上低音号 前篇,2026,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/a3/d7/153970_crt_in7Vh.jpg?r=1715096078,https://lain.bgm.tv/pic/crt/l/a3/d7/153970_crt_in7Vh.jpg?r=1715096078,,,153970,,https://bgm.tv/character/153970,
bgm-bgm21386,bangumi,6,17,齐藤麻子,斉藤マコ,Saitou Mako,,动画|漫画,动画,Super Seisyun Brothers -超青春姉弟s-,超青春姐弟s,2013,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/a3/3f/21386_crt_nuEha.jpg,https://lain.bgm.tv/pic/crt/l/a3/3f/21386_crt_nuEha.jpg,,,21386,,https://bgm.tv/character/21386,
bgm-bgm17425,bangumi,6,18,埃尔文 / 松本里子,エルヴィン / 松本里子,Matsumoto Riko,艾尔文 / 埃尔温,动画,动画,ガールズ＆パンツァー 劇場版,少女与战车 剧场版,2015,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/7a/35/17425_crt_a0RXR.jpg,https://lain.bgm.tv/pic/crt/l/7a/35/17425_crt_a0RXR.jpg,,,17425,,https://bgm.tv/character/17425,
bgm-bgm70467,bangumi,6,21,椿,夕立,IJN Yūdachi/Yuudachi,白露型驱逐舰4番舰 / 宠物狗/所罗门的噩梦/稳如POI/疯狗/南半球/北半球,动画|游戏,游戏,碧蓝航线,碧蓝航线,2017,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/26/ae/70467_crt_e6eVN.jpg,https://lain.bgm.tv/pic/crt/l/26/ae/70467_crt_e6eVN.jpg,,,70467,,https://bgm.tv/character/70467,
bgm-bgm196047,bangumi,6,26,,安魂曲,Lacrimosa,,游戏,游戏,异环,异环,2026,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/ea/36/196047_crt_uKz6u.jpg,https://lain.bgm.tv/pic/crt/l/ea/36/196047_crt_uKz6u.jpg,https://storage.moegirl.org.cn/moegirl/commons/1/15/%E5%AE%89%E9%AD%82%E6%9B%B2%28%E5%BC%82%E7%8E%AF%29.png!/fw/480/watermark/url/L21vZWdpcmwvd2F0ZXJtYXJrLnBuZw==/align/southeast/margin/10x10/opacity/50?v=20260528151808|https://storage.moegirl.org.cn/moegirl/commons/1/15/%E5%AE%89%E9%AD%82%E6%9B%B2%28%E5%BC%82%E7%8E%AF%29.png,,196047,,https://bgm.tv/character/196047,
bgm-bgm56301,bangumi,6,28,加澄有子,加澄有子,,,动画,动画,メルヘン・メドヘン,原书·原书使,2018,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/61/a0/56301_crt_WeQQv.jpg?r=1575286509,https://lain.bgm.tv/pic/crt/l/61/a0/56301_crt_WeQQv.jpg?r=1575286509,,,56301,,https://bgm.tv/character/56301,
bgm-bgm61902,bangumi,6,30,神户旭,神戸あさひ,Kōbe Asahi,,动画|漫画,动画,ハッピーシュガーライフ,Happy Sugar Life,2018,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/ce/9b/61902_crt_eGnqF.jpg?r=1530715064,https://lain.bgm.tv/pic/crt/l/ce/9b/61902_crt_eGnqF.jpg?r=1530715064,,,61902,,https://bgm.tv/character/61902,
bgm-bgm70841,bangumi,7,1,,诗怀雅,Swire,,动画|游戏,动画,U探泰拉,,2025,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/07/02/70841_crt_ZMhKd.jpg?r=1563935861,https://lain.bgm.tv/pic/crt/l/07/02/70841_crt_ZMhKd.jpg?r=1563935861,https://storage.moegirl.org.cn/moegirl/commons/f/fc/Avg_5_1_swire.png!/fw/480/watermark/url/L21vZWdpcmwvd2F0ZXJtYXJrLnBuZw==/align/southeast/margin/10x10/opacity/50?v=20190710023405|https://storage.moegirl.org.cn/moegirl/commons/f/fc/Avg_5_1_swire.png,,70841,,https://bgm.tv/character/70841,
bgm-bgm6068,bangumi,7,3,有原亚由美,有原あゆみ,Arihara Ayumi,有原步,动画|漫画,动画,初恋限定。,初恋限定。,2009,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/b5/ec/6068_crt_anidb.jpg,https://lain.bgm.tv/pic/crt/l/b5/ec/6068_crt_anidb.jpg,,,6068,,https://bgm.tv/character/6068,
bgm-bgm36279,bangumi,7,4,木下日向,木下ひなた,Kinoshita Hinata,,游戏,音乐,THE IDOLM@STER MILLION THE@TER GENERATION 11 UNION!!,,2018,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/91/9c/36279_crt_4hlH8.jpg,https://lain.bgm.tv/pic/crt/l/91/9c/36279_crt_4hlH8.jpg,https://storage.moegirl.org.cn/moegirl/commons/5/51/N_%E6%9C%A8%E4%B8%8B%E3%81%B2%E3%81%AA%E3%81%9F.png!/fw/480/watermark/url/L21vZWdpcmwvd2F0ZXJtYXJrLnBuZw==/align/southeast/margin/10x10/opacity/50?v=20181012155947|https://storage.moegirl.org.cn/moegirl/commons/5/51/N_%E6%9C%A8%E4%B8%8B%E3%81%B2%E3%81%AA%E3%81%9F.png,,36279,,https://bgm.tv/character/36279,
bgm-bgm34954,bangumi,7,4,西南风,Libeccio,Libeccio (South-West wind),西南风号驱逐舰 / 利贝乔、Libe,游戏,游戏,艦隊これくしょん-艦これ-,舰队Collection,2013,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/89/db/34954_crt_u899S.jpg?r=1581540389,https://lain.bgm.tv/pic/crt/l/89/db/34954_crt_u899S.jpg?r=1581540389,,,34954,,https://bgm.tv/character/34954,
bgm-bgm29601,bangumi,7,6,五月雨,五月雨,Samidare,五月雨号驱逐舰,动画|游戏,游戏,艦隊これくしょん-艦これ-,舰队Collection,2013,14,0,0,14,,https://lain.bgm.tv/r/400/pic/crt/l/ee/12/29601_crt_mSEdG.jpg,https://lain.bgm.tv/pic/crt/l/ee/12/29601_crt_mSEdG.jpg,,,29601,,https://bgm.tv/character/29601,
